question,class1,class2,wh,headWord,synomums1,synomums2,synomums3,AllCaps,AllLowerCase,AllDigits,AllLetters,others,Location,Person,Organization,Money,Percent,Date,Time,DURATION,MISC,NUMBER,SET,ORDINAL,db
What is the best place to have a English breakfast in Vancouver,FOD,FODFCA,what,place,topographic_point,place,spot,true,true,false,false,flase,1,0,0,0,0,0,0,0,1,0,0,0,   q q city populatedPlace settlement wgs city place place location city populatedPlace village location school abstraction administrativeDistrict area city district educationalInstitution geographicalArea gradeSchool group institution location municipality object organization physicalEntity region school site socialGroup tract urbanArea yagoGeoEntity yagoLegalActor yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCitiesInBritishColumbia wikicatElementarySchoolsInBritishColumbia wikicatElementarySchoolsInVancouver wikicatFormerMunicipalitiesInBritishColumbia wikicatPopulatedCoastalPlacesInCanada wikicatPopulatedPlacesEstablishedIn wikicatPopulatedPlacesEstablishedIn wikicatPopulatedPlacesInGreaterVancouver wikicatPopulatedPlacesOnTheFraserRiver wikicatPortCities wikicatPortCitiesAndTownsOnTheCanadianPacificCoast wikicatPortSettlementsInCanada wikicatRomanCatholicElementarySchoolsInBritishColumbia wikicatSkiAreasAndResortsInCanada
I am looking for some recommendations on great restaurants in the scottsdale area ?,FOD,FODBAK,other,look,look,none,none,false,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
What about food options?,FOD,FODFCA,what,what,,,,false,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
What are good dining options in Houston for a thanksgiving dinner?,FOD,FODBAK,what,option,option,none,none,true,true,false,false,flase,1,0,0,0,0,1,0,0,0,0,0,0,   q q city populatedPlace settlement wgs city place place location city populatedPlace village location abstraction administrativeDistrict area capital center city countySeat district educationalInstitution geographicalArea gradeSchool group institution location municipality object organization physicalEntity preparatorySchool privateSchool region school seat secondarySchool site socialGroup tract urbanArea yagoGeoEntity yagoLegalActor yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCapitalsOfFormerNations wikicatCitiesInFortBendCounty wikicatCitiesInHarrisCounty wikicatCitiesInMontgomeryCounty wikicatCitiesInTexas wikicatCountySeatsInTexas wikicatPopulatedCoastalPlacesInTexas wikicatPopulatedPlacesEstablishedIn wikicatPopulatedPlacesInTheUnitedStatesWithHispanicPluralityPopulations wikicatPortCities wikicatPortCitiesAndTownsOfTheUnitedStatesGulfCoast wikicatPreparatorySchoolsInTexas wikicatPrivateElementarySchoolsInTexas wikicatPrivateMiddleSchoolsInTexas wikicatPrivateSchoolsInHouston
Does anyone have any comments on food in New England ?,FOD,FODOTH,other,food,food,nutrient,none,true,true,false,false,flase,2,0,0,0,0,0,0,0,0,0,0,0,
What should be a good itinerary for Argentina ?,TGU,TGUOTH,what,itinerary,path,route,itinerary,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q q country populatedPlace wgs country place place location country populatedPlace location administrativeDistrict country district location object physicalEntity region yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCountries wikicatCountriesInSouthAmerica wikicatFederalCountries wikicatMemberStatesOfMercosur wikicatMemberStatesOfTheUnionOfSouthAmericanNations wikicatMemberStatesOfTheUnitedNations wikicatSpanish wikicatStatesAndTerritoriesEstablishedIn
How safe is the Capital District at night?,TGU,TGUHEA,how,District,district,territory,territorial_dominion,true,true,false,false,flase,0,0,0,0,0,0,1,0,0,0,0,0,
Where do i buy CR discount card to use towards Vamos rental?,TRS,TRSRNT,where,i,,,,true,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
What to bring in order to make the stay easier with a little one ?,ACM,ACMOTH,what,order,order,none,none,false,true,false,false,flase,0,0,0,0,0,0,0,0,0,1,0,0,
Which penguin tour in Isla Magdalena?,TGU,TGUTOP,which,which,,,,true,true,false,false,flase,0,2,0,0,0,0,0,0,0,0,0,0,
How is Chile Travel Tours Limitada - Reviews?,TGU,TGUTOP,how,Travel,travel,traveling,travelling,true,true,false,false,flase,0,0,4,0,0,0,0,0,0,0,0,0,
Is there a cool area you would recommend?,TGU,TGUNEI,other,area,area,country,none,false,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
Is this a safe parade to view ?,TGU,TGUHEA,other,parade,parade,none,none,false,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
What would you recommend Bobcat Pass or Angel Fire excursion ?,TTD,TTDOTH,what,you,none,none,none,true,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
what are the safe areas to stay in LA,ACM,ACMOTH,what,area,area,country,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,
What kind of clothes should I pack?,TGU,TGUATT,what,clothes,apparel,wearing_apparel,dress,true,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
What are the parking options in Lauderdale?,TGU,TGUOTH,what,option,option,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0, wgs area location object physicalEntity region yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatLieutenancyAreasOfScotland
Does anyone know of any grocery stores that delivery groceries to rental condos?,TTD,TTDSHP,other,store,shop,store,none,false,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
Can you tell me if Visitorlando.com is a safe place to buy tickets?,TGU,TGUWEB,other,you,none,none,none,true,true,false,false,flase,0,0,1,0,0,0,0,0,0,0,0,0,
Are there fewer tours on a Monday?,TGU,TGUTOP,other,Monday,Monday,Mon,none,true,true,false,false,flase,0,0,0,0,0,1,0,0,0,0,0,0,   abstraction day measure timeUnit wikicatDaysOfTheWeek
What are the departure dates and time of fast boat services from Tabatinga to Belem?,TRS,TRSCRS,what,date,date,day_of_the_month,none,true,true,false,false,flase,2,0,0,0,0,0,0,0,0,0,0,0,   q populatedPlace settlement wgs place place location administrativeDistrict city district geographicalArea location municipality object physicalEntity region site tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCitiesInBrazil wikicatPopulatedPlacesInAmazonas wikicatPopulatedPlacesOnTheAmazon
Are there any bus services from BA to Rio?,TRS,TRSBUS,other,ba,barium,Ba,atomic_number_56,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0, abbreviation abstraction artifact creation event form languageUnit movie object part physicalEntity product psychologicalFeature relation show socialEvent whole word yagoPermanentlyLocatedEntity wikicat wikicat wikicat wikicat wikicatAbbreviations wikicatAmericanFantasyFilms wikicatAmericanMusicalFilms wikicatBrazilianAnimatedFilms wikicatChildren wikicatComputer wikicatFilmsAboutApes wikicatFilmsAboutBirds wikicatFilmsAboutDogs wikicatFilmsFeaturingAnthropomorphicCharacters wikicatPortuguese
"Is reciprocity fee off now, if entering by ferry as well?",TRS,TRSCRS,other,fee,fee,none,none,false,true,false,false,flase,0,0,0,0,0,1,0,0,0,0,0,0,
How to travel from Calama Airport to San Pedro ?,TRS,TRSROU,how,travel,travel,go,move,true,true,false,false,flase,4,0,0,0,0,0,0,0,0,0,0,0,
Is Las Nalcas and the route to Lonquimay village through Cuesta de las Raices ok for a 2WD SUV?,TRS,TRSROU,other,Nalcas,none,none,none,true,true,true,true,flase,5,2,0,0,0,0,0,0,0,0,0,0,   q q populatedPlace settlement town wgs place place location administrativeDistrict commune district geographicalArea location object physicalEntity region site tract yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCommunesOfChile wikicatPopulatedPlacesInMallecoProvince
Anyone have recent experience using Sky Airlines?,TRS,TRSAIR,other,experience,experience,none,none,true,true,false,false,flase,0,0,2,0,0,0,0,0,0,0,0,0,
Is there a scenic route from Tucson to Phoenix airport?,TRS,TRSROU,other,route,path,route,itinerary,true,true,false,false,flase,2,0,0,0,0,0,0,0,0,0,0,0,
Is there a shuttle to the Marriott from the car rental ?,TRS,TRSTRN,other,shuttle,shuttlecock,bird,birdie,true,true,false,false,flase,0,0,1,0,0,0,0,0,0,0,0,0,
"Is it better and safe to do the driving, or is it more worthwhile to just get in a tour van?",TRS,TRSOTH,other,better,better,none,none,false,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
How much would a taxi ride cost from Phoenix to Scottsdale?,TRS,TRSTAX,how,would,,,,true,true,false,false,flase,2,0,0,0,0,0,0,0,0,0,0,0,  
How long is the drive from Las Cruces to Albuquerque ?,TRS,TRSROU,how,drive,drive,thrust,driving_force,true,true,false,false,flase,3,0,0,0,0,0,0,0,0,0,0,0,
How long to drive Santa Barbara to San Francisco?,TRS,TRSROU,how,Barbara,none,none,none,true,true,false,false,flase,4,0,0,0,0,0,0,0,0,0,0,0,
What is the best way to get from jfk airport to times square ?,TRS,TRSOTH,what,way,manner,mode,style,false,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
how to get to hampton  from boston ?,TRS,TRSOTH,how,boston,Boston,Hub_of_the_Universe,Bean_Town,false,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
What airlines fly into key west?,TRS,TRSAIR,what,fly,fly,wing,none,false,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
Can anyone tell me about the drive from FL to Naples?,TRS,TRSROU,other,drive,drive,thrust,driving_force,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q populatedPlace settlement wgs place place location populatedPlace village location administrativeDistrict area capital center city district geographicalArea location municipality object physicalEntity region seat site subdivision tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatAncientGreekCities wikicatArchaeologicalSitesInItaly wikicatCapitalsOfFormerNations wikicatCitiesAndTownsInCampania wikicatCitiesAndTownsInItaly wikicatMediterraneanPortCitiesAndTownsInItaly wikicatMunicipalitiesOfNaples wikicatPopulatedPlacesEstablishedInThe wikicatPortCities wikicatSubdivisionsOfNaples wikicatWorldHeritageSitesInEurope wikicatWorldHeritageSitesInItaly
can anyone tell me how long a drive it is from miami to Ft. Lauderdale?,TRS,TRSROU,how,miami,Miami,none,none,true,true,false,false,flase,2,0,0,0,0,0,0,0,0,0,0,0,
Should I purchase an easy ticket and do I need a transfer (bus to rail) for this trip?,TRS,TRSBUS,other,trip,trip,none,none,true,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
Do I need to get a tag to pay the tolls going from Orlando to Miami and Tampa?,TRS,TRSROU,other,do,make,do,none,true,true,false,false,flase,3,0,0,0,0,0,0,0,0,0,0,0,
can anyone tell me how far this is and approx time?,TRS,TRSROU,how,anyone,none,none,none,false,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
What are the reasonable locations for day trip in Rio?,TTD,TTDSIG,what,location,location,none,none,true,true,false,false,flase,0,0,0,0,0,0,0,1,0,0,0,0,
What is the best place to visit with kids Pantanal or Amazon ?,TTD,TTDSIG,what,place,topographic_point,place,spot,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,
What are the things we can do here beside the Iguazu waterfall?,TTD,TTDOTH,what,thing,thing,none,none,true,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
Can anyone recommend any shops in central BA where I can buy sheet music for the classical guitar?,TTD,TTDSHP,where,ba,barium,Ba,atomic_number_56,true,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
What is the best time of day to do the boat trip in Iguazu falls?,TTD,TTDTRI,what,time,time,clip,none,true,true,false,false,flase,1,0,0,0,0,0,0,1,0,0,0,0,
Any hikes you can recommend with forest overhead to limit downpours?,TTD,TTDSPO,other,overhead,operating_expense,operating_cost,overhead,false,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
What places do we hit along the way to Santiago?,TTD,TTDSIG,what,way,manner,mode,style,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q populatedPlace settlement wgs place place location village administrativeDistrict area capital center district location object physicalEntity region seat yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCapitalsInSouthAmerica
Any suggestions on how to lay out this portion of my itinerary?,TGU,TGUOTH,how,itinerary,path,route,itinerary,false,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
Is going to Uyuni to see the salt flats is worth the time and expense?,TTD,TTDSIG,other,worth,worth,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q populatedPlace settlement wgs place place location administrativeDistrict district geographicalArea location object physicalEntity region site tract yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatPopulatedPlacesEstablishedIn wikicatPopulatedPlacesInThePotos
Any must do activities with my kids?,TTD,TTDSIG,other,activity,activity,none,none,false,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
Is Phoenix to LA a nice scenic drive ?,TTD,TTDSIG,other,drive,drive,thrust,driving_force,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,
How is the terrain for hiking in tent rocks?,TTD,TTDSPO,how,terrain,terrain,none,none,false,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
What are the things to do off interstate 40 ?,TTD,TTDOTH,what,thing,thing,none,none,false,true,true,true,flase,0,0,0,0,0,0,0,0,0,1,0,0,   dUL q timePeriod year
Any suggestions of what to see in El Paso?,TTD,TTDSIG,what,Paso,none,none,none,true,true,false,false,flase,2,0,0,0,0,0,0,0,0,0,0,0,
Any Suggestion for a single day itinerary in Sequoia and Kings Canyon National Park ?,TGU,TGUOTH,other,Suggestion,suggestion,none,none,true,true,false,false,flase,5,0,0,0,0,0,0,1,0,0,0,0, conifer plant biologicalLivingObject eukaryoticCell
Is it advisable to detour to Sequoia and break our journey in Sequoia & Kings Canyon?,TGU,TGUATT,other,advisable,advisable,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,
Any good hikes around Giant Groove?,TTD,TTDSPO,other,hike,hike,tramp,none,true,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
What are the interesting points along the road?,TTD,TTDSIG,what,point,point,none,none,false,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
What are some of the most romantic things to do in the austin area?,TTD,TTDOTH,what,some,,,,false,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
Any fun places to go within driving distance from Dallas?,ENT,ENTOTH,other,distance,distance,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q q city populatedPlace settlement wgs city place place location city abstraction administrativeDistrict administrativeUnit area center city cityCouncil council countySeat district geographicalArea group location municipality object organization physicalEntity region seat site socialGroup tract unit urbanArea yagoGeoEntity yagoLegalActor yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCitiesInCollinCounty wikicatCitiesInDallasCounty wikicatCitiesInDentonCounty wikicatCitiesInKaufmanCounty wikicatCitiesInRockwallCounty wikicatCitiesInTexas wikicatCountySeatsInTexas wikicatPopulatedPlacesEstablishedIn wikicatPopulatedPlacesInDallasCounty wikicatPopulatedPlacesInTheUnitedStatesWithHispanicPluralityPopulations wikicatTexasCityCouncils
What are the Places to visit near Niagara Falls- within a 1-2hr drive ?,TTD,TTDSIG,what,Places,none,none,none,true,true,true,true,flase,2,0,0,0,0,0,0,0,0,0,0,0,
Any things worth seeing as a New Yorker rather than tourist?,TTD,TTDSIG,other,thing,thing,none,none,true,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
How long it will take to explore all the parks in Orlando?,TGU,TGUOTH,how,park,park,parkland,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,
Where should we visit in New England  ?,TTD,TTDSIG,where,England,England,none,none,true,true,false,false,flase,2,0,0,0,0,0,0,0,0,0,0,0,
How is the weather like in mid January ?,WTH,WTHOTH,how,weather,weather,weather_condition,atmospheric_condition,true,true,false,false,flase,0,0,0,0,0,2,0,0,0,0,0,0,
Would light beams in upper antelope still be visible in mid on October?,WTH,WTHOTH,other,light,light,illume,illumine,true,true,false,false,flase,0,0,0,0,0,1,0,0,0,0,0,0,   abstraction calendarMonth fundamentalQuantity measure timePeriod wikicatMonths
How is the weather near Catalina Mtns?,WTH,WTHOTH,how,weather,weather,weather_condition,atmospheric_condition,true,true,false,false,flase,2,0,0,0,0,0,0,0,0,0,0,0,
How is the weather in October?,WTH,WTHOTH,how,weather,weather,weather_condition,atmospheric_condition,true,true,false,false,flase,0,0,0,0,0,1,0,0,0,0,0,0,   abstraction calendarMonth fundamentalQuantity measure timePeriod wikicatMonths
